Participant,isSpeed,isCued,jitter,jitterLevel,cueDeflections,cueOrientation,targetOrientation,response,deviation,absoluteDeviation,RT,points
100,0,0,45,3,819,-999.0,1.5593,1.0304,-0.52888,0.52888,1.0966,84
100,1,0,45,3,819,-999.0,0.038497,0.87646,0.83796,0.83796,1.0105,27
100,1,0,15,1,819,-999.0,1.2008,1.3498,0.14898,0.14898,0.65084,169
100,1,0,30,2,819,-999.0,1.7958,1.7933,-0.0024344,0.0024344,0.55813,196
100,1,0,15,1,819,-999.0,1.5532,1.3218,-0.2314,0.2314,0.59568,162
100,1,0,15,1,819,-999.0,1.9002,2.1548,0.2546,0.2546,0.56688,160
100,1,0,15,1,819,-999.0,3.0897,0.026081,0.077997,0.077997,0.71327,1
100,1,0,30,2,819,-999.0,1.3239,1.2971,-0.026727,0.026727,0.75105,187
100,1,0,30,2,819,-999.0,1.8849,2.0596,0.17466,0.17466,0.67373,167
100,1,0,15,1,819,-999.0,1.6432,1.7533,0.11013,0.11013,0.65633,174
100,1,0,30,2,819,-999.0,1.4431,0.99232,-0.45074,0.45074,0.62099,146
100,1,0,30,2,819,-999.0,2.8457,2.6394,-0.20624,0.20624,0.62497,164
100,1,0,45,3,819,-999.0,2.3124,2.0641,-0.2483,0.2483,0.5986,160
100,1,0,15,1,819,-999.0,0.39932,0.65881,0.25949,0.25949,0.62979,159
100,1,0,45,3,819,-999.0,1.8933,1.6091,-0.28418,0.28418,0.67974,157
100,1,0,45,3,819,-999.0,1.6619,1.7336,0.071672,0.071672,0.54232,179
100,1,0,45,3,819,-999.0,2.5389,2.4023,-0.13663,0.13663,0.54779,171
100,1,0,45,3,819,-999.0,1.0075,0.95124,-0.056297,0.056297,0.71057,181
100,1,0,30,2,819,-999.0,1.8484,1.6771,-0.17138,0.17138,0.58968,167
100,1,0,15,1,819,-999.0,3.1221,2.9764,-0.14562,0.14562,0.5667,170
100,1,0,30,2,819,-999.0,0.1996,0.057339,-0.14227,0.14227,0.68644,170
100,1,0,30,2,819,-999.0,2.4507,2.445,-0.0056246,0.0056246,0.51271,194
100,1,0,45,3,819,-999.0,2.8508,2.4658,-0.38497,0.38497,0.55488,150
100,1,0,15,1,819,-999.0,2.6681,2.7227,0.054568,0.054568,0.62685,181
100,1,0,45,3,819,-999.0,1.9046,1.7284,-0.17625,0.17625,0.58247,167
100,1,0,30,2,819,-999.0,1.9539,2.2101,0.25612,0.25612,0.65183,160
100,1,0,45,3,819,-999.0,2.7474,2.2524,-0.49502,0.49502,0.68034,144
100,1,0,30,2,819,-999.0,0.29838,0.18412,-0.11427,0.11427,0.66993,173
100,1,0,45,3,819,-999.0,1.8919,2.0868,0.19493,0.19493,0.53626,165
100,1,0,15,1,819,-999.0,2.2842,2.1448,-0.13941,0.13941,0.56344,170
100,1,0,15,1,819,-999.0,0.89316,0.61652,-0.27664,0.27664,0.63451,158
100,1,0,15,1,819,-999.0,3.0823,3.0674,-0.01486,0.01486,0.68177,190
100,1,0,30,2,819,-999.0,1.6064,1.8421,0.23566,0.23566,0.77756,161
100,1,0,15,1,819,-999.0,1.2123,1.1651,-0.047107,0.047107,0.55646,183
100,1,0,30,2,819,-999.0,1.262,1.3746,0.11264,0.11264,0.54216,173
100,1,0,15,1,819,-999.0,2.7245,2.7959,0.071422,0.071422,0.54733,179
100,1,0,45,3,819,-999.0,2.2291,2.4898,0.26073,0.26073,0.57101,159
100,1,0,15,1,819,-999.0,1.1778,1.1863,0.0084521,0.0084521,0.53473,193
100,1,0,30,2,819,-999.0,2.3562,2.3765,0.020263,0.020263,0.57589,189
100,1,0,45,3,819,-999.0,0.56762,1.9884,1.4207,1.4207,0.61373,105
100,1,0,15,1,819,-999.0,1.4257,1.3821,-0.043602,0.043602,0.58475,183
100,1,0,45,3,819,-999.0,1.0566,0.51555,-0.5411,0.5411,0.67957,141
100,1,0,30,2,819,-999.0,2.7757,2.643,-0.13277,0.13277,0.54212,171
100,1,0,15,1,819,-999.0,1.9112,1.9487,0.03753,0.03753,0.55076,185
100,1,0,30,2,819,-999.0,1.6695,1.6555,-0.014049,0.014049,0.60302,191
100,1,0,30,2,819,-999.0,2.8286,2.2415,-0.58713,0.58713,0.57697,139
100,1,0,30,2,819,-999.0,0.4299,0.53826,0.10836,0.10836,0.65779,174
100,1,0,45,3,819,-999.0,2.7395,2.559,-0.18054,0.18054,0.60115,166
100,1,0,15,1,819,-999.0,1.817,1.9346,0.1176,0.1176,0.56436,173
100,1,0,15,1,819,-999.0,2.8603,2.8429,-0.017393,0.017393,0.56987,189
100,1,0,45,3,819,-999.0,3.0431,2.1571,-0.88605,0.88605,0.63017,125
100,1,0,45,3,819,-999.0,0.66406,1.964,1.3,1.3,0.55186,109
100,1,0,15,1,819,-999.0,1.6247,1.6528,0.028109,0.028109,0.58492,187
100,1,0,30,2,819,-999.0,1.5894,1.4293,-0.1601,0.1601,0.53099,168
100,1,0,45,3,819,-999.0,0.32082,0.99725,0.67642,0.67642,0.61417,134
100,1,0,15,1,819,-999.0,1.374,0.98464,-0.38937,0.38937,0.56063,150
100,1,0,30,2,819,-999.0,0.32218,0.57169,0.24951,0.24951,0.548,160
100,1,0,30,2,819,-999.0,2.4703,2.0051,-0.46519,0.46519,0.56537,146
100,1,0,45,3,819,-999.0,2.2244,1.7976,-0.42684,0.42684,0.68223,148
100,1,0,45,3,819,-999.0,1.417,1.5059,0.088904,0.088904,0.61502,176
100,1,0,45,3,819,-999.0,1.2716,0.75351,-0.51805,0.51805,0.58877,143
100,1,0,15,1,819,-999.0,0.4855,0.33621,-0.14929,0.14929,0.66196,169
100,1,0,15,1,819,-999.0,1.9622,2.1255,0.16326,0.16326,0.5833,168
100,1,0,15,1,819,-999.0,1.7099,1.7426,0.032673,0.032673,0.64557,186
100,1,0,30,2,819,-999.0,1.7569,1.7066,-0.050268,0.050268,0.58428,182
100,1,0,15,1,819,-999.0,2.729,2.752,0.023063,0.023063,0.54382,188
100,1,0,45,3,819,-999.0,2.2783,2.6607,0.38245,0.38245,0.5701,151
100,1,0,15,1,819,-999.0,1.0755,1.2646,0.18915,0.18915,0.66868,165
100,1,0,30,2,819,-999.0,3.0251,2.8034,-0.2217,0.2217,0.59675,162
100,1,0,45,3,819,-999.0,0.46037,0.50894,0.048572,0.048572,0.65021,182
100,1,0,45,3,819,-999.0,2.7804,0.61294,0.97411,0.97411,0.60896,16
100,1,0,15,1,819,-999.0,1.2455,1.414,0.16849,0.16849,1.5917,67
100,1,0,15,1,819,-999.0,0.95831,1.4354,0.47711,0.47711,0.60197,145
100,1,0,30,2,819,-999.0,0.16572,2.7363,-0.571,0.571,0.65903,140
100,1,0,15,1,819,-999.0,2.2727,2.3747,0.10201,0.10201,0.59509,175
100,1,0,45,3,819,-999.0,1.9088,1.6688,-0.23993,0.23993,0.69721,161
100,1,0,45,3,819,-999.0,1.2513,2.0973,0.84597,0.84597,0.71795,127
100,1,0,30,2,819,-999.0,2.743,2.4106,-0.33238,0.33238,0.64744,154
100,1,0,30,2,819,-999.0,2.6513,2.9688,0.31753,0.31753,0.70007,155
100,1,0,30,2,819,-999.0,0.20874,0.24498,0.036239,0.036239,1.159,85
100,1,0,45,3,819,-999.0,0.35337,0.31039,-0.04298,0.04298,0.59898,183
100,1,0,30,2,819,-999.0,1.6286,1.6006,-0.027917,0.027917,0.551,187
100,1,0,30,2,819,-999.0,2.1295,2.242,0.11248,0.11248,0.59041,173
100,1,0,45,3,819,-999.0,2.5499,2.0512,-0.49866,0.49866,0.66874,144
100,1,0,45,3,819,-999.0,2.5799,2.3865,-0.19339,0.19339,0.70571,165
100,1,0,30,2,819,-999.0,1.1867,1.0408,-0.14585,0.14585,0.84507,170
100,1,0,15,1,819,-999.0,0.87251,0.81825,-0.054264,0.054264,0.62133,181
100,1,0,30,2,819,-999.0,1.6859,1.9345,0.24854,0.24854,0.61772,160
100,1,0,15,1,819,-999.0,0.57928,0.64469,0.06541,0.06541,0.64269,180
100,1,0,45,3,819,-999.0,2.6041,2.3452,-0.25887,0.25887,0.69533,159
100,1,0,45,3,819,-999.0,2.7964,2.802,0.0055977,0.0055977,0.59396,194
100,1,0,45,3,819,-999.0,2.5287,2.4435,-0.085127,0.085127,0.9648,177
100,1,0,30,2,819,-999.0,0.87934,0.66251,-0.21683,0.21683,0.59521,163
100,1,0,30,2,819,-999.0,0.27094,3.1194,-0.29315,0.29315,0.6596,157
100,1,0,45,3,819,-999.0,2.3677,1.8733,-0.49444,0.49444,0.68697,144
100,1,0,15,1,819,-999.0,1.7166,1.815,0.098419,0.098419,0.61598,175
100,1,0,15,1,819,-999.0,2.8498,2.9731,0.12326,0.12326,0.62123,172
100,1,0,15,1,819,-999.0,0.64304,0.89274,0.2497,0.2497,0.67714,160
100,1,0,30,2,819,-999.0,0.49429,0.4301,-0.064183,0.064183,0.68298,180
100,1,0,30,2,819,-999.0,0.020309,0.32175,0.30144,0.30144,0.64858,156
100,1,0,30,2,819,-999.0,2.0888,2.2939,0.2051,0.2051,0.61105,164
100,1,0,45,3,819,-999.0,0.97337,2.2303,1.257,1.257,0.68594,111
100,1,0,45,3,819,-999.0,3.0543,2.3405,-0.71374,0.71374,0.67104,133
100,1,0,15,1,819,-999.0,1.2552,1.4087,0.15344,0.15344,1.6939,69
100,1,0,15,1,819,-999.0,1.8744,1.992,0.11763,0.11763,0.65686,173
100,1,0,15,1,819,-999.0,2.7088,2.9022,0.19342,0.19342,0.61203,165
100,1,0,45,3,819,-999.0,1.7325,2.1276,0.39518,0.39518,0.70322,150
100,1,0,30,2,819,-999.0,0.33226,0.31497,-0.017287,0.017287,0.6509,190
100,1,0,45,3,819,-999.0,1.0972,0.78328,-0.31397,0.31397,0.81247,155
100,1,0,30,2,819,-999.0,1.2952,1.1202,-0.175,0.175,0.74196,167
100,1,0,15,1,819,-999.0,1.8796,1.5113,-0.36836,0.36836,0.98415,152
100,1,0,45,3,819,-999.0,0.96911,0.7854,-0.18371,0.18371,0.72005,166
100,1,0,45,3,819,-999.0,0.3178,2.568,-0.89139,0.89139,0.8325,125
100,1,0,30,2,819,-999.0,0.29723,0.2735,-0.023733,0.023733,0.8074,188
100,1,0,15,1,819,-999.0,0.20076,0.26936,0.068605,0.068605,0.61033,179
100,1,0,15,1,819,-999.0,1.5871,1.4614,-0.12563,0.12563,0.6539,172
100,1,0,30,2,819,-999.0,0.2045,0.30505,0.10055,0.10055,0.65494,175
100,1,0,45,3,819,-999.0,1.5503,0.67424,-0.87611,0.87611,0.70521,125
100,1,0,45,3,819,-999.0,3.0032,2.7948,-0.20837,0.20837,0.62097,164
100,1,0,15,1,819,-999.0,3.0804,3.0347,-0.045704,0.045704,1.1673,83
100,1,0,30,2,819,-999.0,0.49786,0.45436,-0.043495,0.043495,0.57875,183
100,1,0,15,1,819,-999.0,1.6223,1.4869,-0.13544,0.13544,0.74796,171
100,1,0,15,1,819,-999.0,1.0618,0.75093,-0.31087,0.31087,0.60724,156
100,1,0,30,2,819,-999.0,0.34851,0.61018,0.26167,0.26167,0.68859,159
100,1,0,45,3,819,-999.0,2.6931,2.5311,-0.16204,0.16204,0.65126,168
100,1,0,15,1,819,-999.0,0.43709,0.55385,0.11677,0.11677,0.70989,173
100,1,0,15,1,819,-999.0,1.2938,1.4446,0.15079,0.15079,0.6287,169
100,1,0,30,2,819,-999.0,2.8185,2.8789,0.060403,0.060403,0.66007,180
100,1,0,45,3,819,-999.0,0.11098,2.9945,-0.25806,0.25806,1.1117,59
100,1,0,30,2,819,-999.0,2.8984,0.64612,0.88928,0.88928,0.64576,15
100,1,0,45,3,819,-999.0,2.0782,2.2655,0.18736,0.18736,0.74223,165
100,1,0,30,2,819,-999.0,1.307,1.4669,0.15991,0.15991,0.57084,168
100,1,0,30,2,819,-999.0,0.86599,0.83431,-0.031675,0.031675,0.59905,186
100,1,0,45,3,819,-999.0,1.2395,2.2096,0.9701,0.9701,0.65777,121
100,1,0,45,3,819,-999.0,2.7858,1.9544,-0.8314,0.8314,0.71388,127
100,1,0,15,1,819,-999.0,1.6358,1.5133,-0.12254,0.12254,0.56182,172
100,1,0,30,2,819,-999.0,0.79498,1.1847,0.38974,0.38974,0.62703,150
100,1,0,15,1,819,-999.0,2.8553,2.7738,-0.081436,0.081436,0.55352,177
100,1,0,45,3,819,-999.0,0.25431,2.7654,-0.63056,0.63056,0.52779,137
100,1,0,15,1,819,-999.0,0.60684,0.43626,-0.17058,0.17058,0.61705,167
100,1,0,30,2,819,-999.0,0.070756,0.40881,0.33805,0.33805,0.54575,154
100,1,0,15,1,819,-999.0,1.1427,1.1463,0.0036107,0.0036107,0.62472,195
100,1,0,30,2,819,-999.0,1.996,2.3962,0.40014,0.40014,0.61972,150
100,1,0,15,1,819,-999.0,0.85187,0.71455,-0.13732,0.13732,0.63209,170
100,1,0,30,2,819,-999.0,0.026078,0.21232,0.18624,0.18624,0.62446,166
100,1,0,45,3,819,-999.0,2.7931,2.2514,-0.54162,0.54162,0.64618,141
100,1,0,15,1,819,-999.0,0.56921,0.16896,-0.40025,0.40025,0.56181,150
100,1,0,30,2,819,-999.0,0.34359,0.25615,-0.087436,0.087436,0.56355,176
100,1,0,45,3,819,-999.0,2.2178,2.2884,0.070585,0.070585,0.78563,179
100,1,0,45,3,819,-999.0,1.1684,1.2743,0.10583,0.10583,0.68215,174
100,1,0,45,3,819,-999.0,2.3971,2.3956,-0.0014634,0.0014634,0.61284,197
100,0,0,30,2,819,-999.0,1.3597,1.9715,0.61181,0.61181,0.65704,75
100,0,0,30,2,819,-999.0,1.0681,1.1043,0.0362,0.0362,0.77872,170
100,0,0,15,1,819,-999.0,2.9844,2.873,-0.11132,0.11132,0.77885,147
100,0,0,15,1,819,-999.0,0.90856,0.99468,0.086115,0.086115,0.72494,153
100,0,0,15,1,819,-999.0,1.9365,2.181,0.24456,0.24456,0.56104,121
100,0,0,15,1,819,-999.0,0.94171,0.87724,-0.064469,0.064469,0.59311,159
100,0,0,30,2,819,-999.0,2.5974,2.8792,0.2818,0.2818,0.64573,115
100,0,0,30,2,819,-999.0,3.1314,2.7726,-0.35885,0.35885,0.62444,104
100,0,0,15,1,819,-999.0,2.0407,2.149,0.10837,0.10837,0.66197,147
100,0,0,45,3,819,-999.0,0.24047,0.63686,0.39639,0.39639,0.80336,100
100,0,0,45,3,819,-999.0,1.7099,2.2241,0.51417,0.51417,1.1704,86
100,0,0,30,2,819,-999.0,2.2946,2.3516,0.057022,0.057022,0.97221,162
100,0,0,45,3,819,-999.0,0.87761,1.1128,0.23519,0.23519,1.0094,123
100,0,0,45,3,819,-999.0,1.7877,1.9187,0.13098,0.13098,0.79516,142
100,0,0,30,2,819,-999.0,0.29513,0.44719,0.15206,0.15206,0.88973,138
100,0,0,15,1,819,-999.0,0.23611,0.089848,-0.14626,0.14626,0.77991,139
100,0,0,30,2,819,-999.0,1.5953,2.3349,0.73966,0.73966,0.74198,63
100,0,0,30,2,819,-999.0,1.9255,1.9348,0.0092956,0.0092956,0.86054,185
100,0,0,45,3,819,-999.0,1.9551,2.0542,0.099175,0.099175,0.76743,150
100,0,0,30,2,819,-999.0,2.1301,2.0205,-0.10962,0.10962,0.68585,147
100,0,0,15,1,819,-999.0,1.6224,1.6338,0.011366,0.011366,0.75693,183
100,0,0,45,3,819,-999.0,2.1299,1.2471,-0.88281,0.88281,1.1684,50
100,0,0,45,3,819,-999.0,2.6696,2.4664,-0.20318,0.20318,1.1454,128
100,0,0,15,1,819,-999.0,2.4797,2.5103,0.030629,0.030629,0.78725,172
100,0,0,15,1,819,-999.0,0.9876,0.9572,-0.030397,0.030397,0.81834,172
100,0,0,15,1,819,-999.0,0.26239,0.2608,-0.0015874,0.0015874,0.72318,194
100,0,0,45,3,819,-999.0,1.4494,2.1101,0.66073,0.66073,0.74184,70
100,0,0,45,3,819,-999.0,1.9435,2.1102,0.16663,0.16663,1.3769,135
100,0,0,30,2,819,-999.0,0.036458,0.3953,0.35884,0.35884,0.89385,104
100,0,0,45,3,819,-999.0,2.5964,2.4073,-0.18907,0.18907,1.1293,131
100,0,0,45,3,819,-999.0,1.5573,1.3929,-0.16446,0.16446,0.73035,135
100,0,0,45,3,819,-999.0,0.18527,2.1348,-1.192,1.192,0.69706,26
100,0,0,30,2,819,-999.0,1.8225,1.9223,0.099848,0.099848,0.61814,150
100,0,0,15,1,819,-999.0,0.37369,0.17219,-0.2015,0.2015,0.69019,128
100,0,0,15,1,819,-999.0,2.8735,2.7583,-0.11519,0.11519,0.60987,146
100,0,0,15,1,819,-999.0,0.51902,0.41076,-0.10825,0.10825,0.58535,147
100,0,0,15,1,819,-999.0,2.3032,2.427,0.1238,0.1238,0.603,144
100,0,0,30,2,819,-999.0,1.6125,1.5556,-0.056931,0.056931,0.66816,162
100,0,0,30,2,819,-999.0,0.19526,0.16109,-0.034164,0.034164,0.67244,171
100,0,0,15,1,819,-999.0,0.91386,0.81114,-0.10272,0.10272,0.69294,149
100,0,0,30,2,819,-999.0,0.40973,0.15265,-0.25709,0.25709,1.1204,119
100,0,0,30,2,819,-999.0,2.7017,2.7316,0.029847,0.029847,0.76298,172
100,0,0,45,3,819,-999.0,0.47717,1.1489,0.67168,0.67168,0.68911,69
100,0,0,15,1,819,-999.0,1.7245,1.7296,0.005058,0.005058,0.67665,189
100,0,0,15,1,819,-999.0,0.74706,0.73159,-0.015474,0.015474,1.5376,180
100,0,0,45,3,819,-999.0,0.31333,0.051402,-0.26193,0.26193,0.95004,118
100,0,0,15,1,819,-999.0,0.27445,0.35986,0.085409,0.085409,0.8116,153
100,0,0,30,2,819,-999.0,0.013609,2.7673,-0.38794,0.38794,1.1393,101
100,0,0,30,2,819,-999.0,0.9895,0.49123,-0.49827,0.49827,0.80071,87
100,0,0,15,1,819,-999.0,1.3784,1.608,0.22965,0.22965,0.76508,124
100,0,0,45,3,819,-999.0,1.8499,2.336,0.48615,0.48615,1.2153,89
100,0,0,45,3,819,-999.0,1.2964,1.217,-0.079426,0.079426,0.81058,155
100,0,0,45,3,819,-999.0,1.3179,1.0573,-0.2606,0.2606,0.74917,119
100,0,0,45,3,819,-999.0,1.3759,1.6131,0.23716,0.23716,0.87274,122
100,0,0,30,2,819,-999.0,2.7618,2.3522,-0.40961,0.40961,0.71462,98
100,0,0,45,3,819,-999.0,0.64939,0.815,0.16562,0.16562,0.78127,135
100,0,0,15,1,819,-999.0,0.42447,0.38447,-0.040003,0.040003,0.72846,168
100,0,0,45,3,819,-999.0,2.3681,2.7207,0.35256,0.35256,0.71398,105
100,0,0,30,2,819,-999.0,2.6126,2.6779,0.065309,0.065309,0.61764,159
100,0,0,30,2,819,-999.0,2.8029,2.7531,-0.049806,0.049806,0.69118,164
100,0,0,15,1,819,-999.0,1.1387,1.4438,0.30508,0.30508,0.60764,112
100,0,0,45,3,819,-999.0,1.5434,2.6068,1.0635,1.0635,0.57146,35
100,0,0,30,2,819,-999.0,0.70009,0.58718,-0.11291,0.11291,1.0695,146
100,0,0,30,2,819,-999.0,2.5229,2.6214,0.098544,0.098544,0.7176,150
100,0,0,15,1,819,-999.0,2.9056,2.8125,-0.093096,0.093096,1.4253,151
100,0,0,45,3,819,-999.0,2.5571,2.2781,-0.27896,0.27896,0.79196,116
100,0,0,15,1,819,-999.0,1.5218,1.6297,0.10795,0.10795,0.72655,148
100,0,0,45,3,819,-999.0,2.0418,2.104,0.062226,0.062226,0.776,160
100,0,0,30,2,819,-999.0,0.84008,0.9732,0.13312,0.13312,1.5062,142
100,0,0,45,3,819,-999.0,2.8686,2.9503,0.081684,0.081684,1.23,154
100,0,0,45,3,819,-999.0,2.7182,2.1898,-0.52839,0.52839,1.1912,84
100,0,0,45,3,819,-999.0,2.4314,2.2965,-0.13496,0.13496,0.93058,141
100,0,0,45,3,819,-999.0,2.8255,2.3998,-0.42564,0.42564,0.90297,96
100,0,0,15,1,819,-999.0,0.65377,0.7302,0.076421,0.076421,0.80631,156
100,0,0,30,2,819,-999.0,0.91937,1.151,0.2316,0.2316,0.91097,123
100,0,0,30,2,819,-999.0,3.0668,2.9014,-0.16541,0.16541,0.84392,135
100,0,0,45,3,819,-999.0,0.65008,1.0751,0.42502,0.42502,0.90802,96
100,0,0,30,2,819,-999.0,0.025777,0.25003,0.22426,0.22426,0.65443,124
100,0,0,15,1,819,-999.0,2.762,2.8848,0.12274,0.12274,0.59905,144
100,0,0,30,2,819,-999.0,2.8951,2.8334,-0.061681,0.061681,1.9197,160
100,0,0,45,3,819,-999.0,0.93541,0.61703,-0.31838,0.31838,0.93119,110
100,0,0,15,1,819,-999.0,1.0634,1.229,0.16563,0.16563,0.81591,135
100,0,0,15,1,819,-999.0,0.31036,0.46083,0.15047,0.15047,0.81523,138
100,0,0,15,1,819,-999.0,1.8647,1.9692,0.10443,0.10443,0.83107,148
100,0,0,30,2,819,-999.0,1.7004,1.765,0.064589,0.064589,0.82584,159
100,0,0,15,1,819,-999.0,0.9112,0.84754,-0.063663,0.063663,0.65887,160
100,0,0,30,2,819,-999.0,2.8584,2.1248,-0.73361,0.73361,0.85701,63
100,0,0,30,2,819,-999.0,1.8897,1.9201,0.030409,0.030409,0.805,172
100,0,0,15,1,819,-999.0,1.7731,1.6842,-0.088942,0.088942,0.71541,152
100,0,0,45,3,819,-999.0,1.1754,1.3851,0.20963,0.20963,0.88628,127
100,0,0,45,3,819,-999.0,1.5151,1.8126,0.29746,0.29746,0.76033,113
100,0,0,30,2,819,-999.0,2.4988,2.3562,-0.14265,0.14265,0.7806,140
100,0,0,15,1,819,-999.0,0.33202,0.30181,-0.030214,0.030214,0.76365,172
100,0,0,30,2,819,-999.0,0.49189,0.81347,0.32158,0.32158,0.77887,110
100,0,0,30,2,819,-999.0,0.19622,0.1909,-0.0053235,0.0053235,0.656,188
100,0,0,15,1,819,-999.0,0.55403,0.56867,0.014639,0.014639,0.77347,181
100,0,0,15,1,819,-999.0,1.6177,1.6174,-0.00022827,0.00022827,1.148,198
100,0,0,45,3,819,-999.0,3.0182,2.3907,-0.62758,0.62758,2.2779,74
100,0,0,45,3,819,-999.0,0.087966,2.3726,-0.85697,0.85697,1.2887,52
100,0,0,45,3,819,-999.0,1.0261,2.3862,1.3601,1.3601,0.94548,14
100,0,0,30,2,819,-999.0,1.7231,1.7819,0.058765,0.058765,0.78514,161
100,0,0,15,1,819,-999.0,1.1175,1.1903,0.072756,0.072756,0.80003,157
100,0,0,30,2,819,-999.0,2.4743,2.4326,-0.041714,0.041714,1.4033,167
100,0,0,30,2,819,-999.0,0.19122,3.0047,-0.32807,0.32807,0.86811,109
100,0,0,30,2,819,-999.0,2.7285,2.6914,-0.037132,0.037132,0.99859,169
100,0,0,30,2,819,-999.0,2.3498,2.3307,-0.019172,0.019172,0.86017,178
100,0,0,45,3,819,-999.0,0.91642,0.90832,-0.0080966,0.0080966,2.0704,186
100,0,0,45,3,819,-999.0,2.8464,2.5572,-0.28912,0.28912,1.0689,114
100,0,0,15,1,819,-999.0,2.6039,2.814,0.21018,0.21018,0.7759,127
100,0,0,15,1,819,-999.0,2.3034,2.2526,-0.050735,0.050735,0.81603,164
100,0,0,30,2,819,-999.0,2.8297,0.16138,0.47322,0.47322,1.0693,-185
100,0,0,30,2,819,-999.0,3.0307,2.9256,-0.10517,0.10517,1.2574,148
100,0,0,15,1,819,-999.0,2.1978,2.1052,-0.092623,0.092623,0.71496,151
100,0,0,45,3,819,-999.0,1.6391,1.8592,0.22013,0.22013,0.93215,125
100,0,0,45,3,819,-999.0,1.4426,1.9852,0.54257,0.54257,0.823,82
100,0,0,45,3,819,-999.0,0.59179,0.74232,0.15053,0.15053,2.043,138
100,0,0,15,1,819,-999.0,2.7387,2.723,-0.015644,0.015644,0.98888,180
100,0,0,15,1,819,-999.0,2.8717,2.729,-0.14269,0.14269,0.86343,140
100,0,0,15,1,819,-999.0,2.6353,2.6516,0.01629,0.01629,1.3045,180
100,0,0,45,3,819,-999.0,2.7892,2.7173,-0.071864,0.071864,1.4824,157
100,1,0,15,1,819,-999.0,2.7168,2.7956,0.078757,0.078757,0.64482,178
100,1,0,30,2,819,-999.0,2.4215,2.2556,-0.16591,0.16591,0.59287,168
100,1,0,15,1,819,-999.0,0.18539,3.041,-0.28602,0.28602,0.60632,157
100,1,0,15,1,819,-999.0,3.1293,3.075,-0.054282,0.054282,0.61462,181
100,1,0,30,2,819,-999.0,2.7264,1.8845,-0.84186,0.84186,0.67699,127
100,1,0,45,3,819,-999.0,0.50361,0.52521,0.021604,0.021604,0.64195,188
100,1,0,30,2,819,-999.0,1.4359,1.77,0.33405,0.33405,0.59426,154
100,1,0,45,3,819,-999.0,1.4402,1.8495,0.40937,0.40937,0.72347,149
100,1,0,15,1,819,-999.0,2.838,2.6289,-0.20914,0.20914,0.62742,164
100,1,0,30,2,819,-999.0,0.65246,2.9984,-0.79562,0.79562,0.592,129
100,1,0,15,1,819,-999.0,2.8474,2.9153,0.067822,0.067822,0.66866,179
100,1,0,45,3,819,-999.0,3.1347,2.6595,-0.47513,0.47513,1.4824,45
100,1,0,30,2,819,-999.0,0.70366,0.49711,-0.20656,0.20656,0.61005,164
100,1,0,30,2,819,-999.0,1.1834,0.96163,-0.22173,0.22173,0.70694,162
100,1,0,30,2,819,-999.0,3.13,0.7854,0.79698,0.79698,0.72449,13
100,1,0,15,1,819,-999.0,0.86029,0.78771,-0.072584,0.072584,0.75051,179
100,1,0,15,1,819,-999.0,2.7653,2.8005,0.035173,0.035173,0.71106,185
100,1,0,45,3,819,-999.0,0.79205,0.72912,-0.062926,0.062926,0.8322,180
100,1,0,45,3,819,-999.0,2.6058,2.1322,-0.47361,0.47361,0.93386,145
100,1,0,15,1,819,-999.0,0.24938,0.41621,0.16682,0.16682,0.73116,167
100,1,0,30,2,819,-999.0,2.7113,2.3015,-0.40984,0.40984,0.69253,149
100,1,0,45,3,819,-999.0,2.8925,2.9346,0.042051,0.042051,0.73064,184
100,1,0,15,1,819,-999.0,0.99694,0.67329,-0.32365,0.32365,0.66436,155
100,1,0,45,3,819,-999.0,1.9933,2.0672,0.073964,0.073964,0.86863,178
100,1,0,30,2,819,-999.0,3.131,2.9411,-0.18988,0.18988,0.7503,165
100,1,0,45,3,819,-999.0,0.72978,0.62743,-0.10235,0.10235,0.93505,174
100,1,0,15,1,819,-999.0,0.085943,0.2582,0.17226,0.17226,0.80018,167
100,1,0,45,3,819,-999.0,2.5189,2.4359,-0.082953,0.082953,0.85624,177
100,1,0,30,2,819,-999.0,1.1578,0.77247,-0.38529,0.38529,0.80798,150
100,1,0,45,3,819,-999.0,0.06238,1.2234,1.161,1.161,1.3949,14
101,1,0,45,3,819,-999.0,2.9401,2.7236,-0.21648,0.21648,0.94388,163
101,1,0,15,1,819,-999.0,3.0123,3.0198,0.0074978,0.0074978,0.67311,193
101,1,0,30,2,819,-999.0,2.3246,2.4126,0.088021,0.088021,0.73423,176
101,1,0,15,1,819,-999.0,2.7408,2.9053,0.1645,0.1645,0.65818,168
101,1,0,30,2,819,-999.0,2.2814,2.1796,-0.10183,0.10183,0.66894,175
101,1,0,45,3,819,-999.0,1.9026,2.0567,0.15405,0.15405,0.67216,169
101,1,0,15,1,819,-999.0,3.0583,3.0595,0.0011643,0.0011643,0.67455,197
101,1,0,45,3,819,-999.0,2.4026,2.4823,0.079658,0.079658,0.80714,177
101,1,0,30,2,819,-999.0,0.57622,0.74279,0.16657,0.16657,0.7062,167
101,1,0,15,1,819,-999.0,3.1264,0.30257,0.31772,0.31772,1.0077,55
101,1,0,15,1,819,-999.0,0.11247,3.1257,-0.12839,0.12839,0.75003,171
101,1,0,45,3,819,-999.0,1.7412,2.1174,0.37617,0.37617,0.71981,151
